"url","title","source","language","page_name","title_latin_name","title_latin_name_has_ampersand","title_latin_name_has_asterisk","title_ru_name"
"https://compendium.com.ua/akt/67/272/centaurium-vulgare-raf-pulchellum-swartz-druce/","ЗОЛОТОТЫСЯЧНИК ОБЫКНОВЕННЫЙ/КРАСИВЫЙ* (CENTAURIUM VULGARE RAF./PULCHELLUM (SWARTZ) DRUCE*)","compendium.com.ua","ru","centaurium-vulgare-raf-pulchellum-swartz-druce","swartz",False,False,"золототысячник обыкновенный/красивый"
"https://compendium.com.ua/akt/90/3139/zopiclonum/","ЗОПИКЛОН (ZOPICLONUM)","compendium.com.ua","ru","zopiclonum","zopiclonum",False,False,"зопиклон"
"https://compendium.com.ua/akt/90/44/zuclopenthixol/","ЗУКЛОПЕНТИКСОЛ (ZUCLOPENTHIXOL)","compendium.com.ua","ru","zuclopenthixol","zuclopenthixol",False,False,"зуклопентиксол"
"https://compendium.com.ua/akt/90/33050/zanamivirum/","ЗАНАМИВИР (ZANAMIVIRUM)","compendium.com.ua","ru","zanamivirum","zanamivirum",False,False,"занамивир"
"https://compendium.com.ua/akt/90/399475/zonisamidum/","ЗОНИСАМИД (ZONISAMIDUM)","compendium.com.ua","ru","zonisamidum","zonisamidum",False,False,"зонисамид"
"https://compendium.com.ua/akt/90/75277/zofenoprilum/","ЗОФЕНОПРИЛ (ZOFENOPRILUM)","compendium.com.ua","ru","zofenoprilum","zofenoprilum",False,False,"зофеноприл"
"https://compendium.com.ua/akt/70/3146/ferri-saccharas/","ЖЕЛЕЗА САХАРАТ* (FERRI SACCHARAS*)","compendium.com.ua","ru","ferri-saccharas","ferri saccharas",False,True,"железа сахарат"
"https://compendium.com.ua/akt/70/1156/ferri-sulfas/","ЖЕЛЕЗА СУЛЬФАТ* (FERRI SULFAS*)","compendium.com.ua","ru","ferri-sulfas","ferri sulfas",False,True,"железа сульфат"
"https://compendium.com.ua/akt/67/269/chole-medicata-conservata/","ЖЕЛЧЬ МЕДИЦИНСКАЯ КОНСЕРВИРОВАННАЯ* (CHOLE MEDICATA CONSERVATA*)","compendium.com.ua","ru","chole-medicata-conservata","chole medicata conservata",False,True,"желчь медицинская консервированная"
"https://compendium.com.ua/akt/71/22/gelatinum/","ЖЕЛАТИН* (GELATINUM*)","compendium.com.ua","ru","gelatinum","gelatinum",False,True,"желатин"
"https://compendium.com.ua/akt/73/240932/iron-complex-dextran/","ЖЕЛЕЗА ДЕКСТРАНОВОГО КОМПЛЕКС* (IRON COMPLEX DEXTRAN*)","compendium.com.ua","ru","iron-complex-dextran","iron complex dextran",False,True,"железа декстранового комплекс"
"https://compendium.com.ua/akt/70/292652/ferricum-carboxymaltosum/","ЖЕЛЕЗА КАРБОКСИМАЛЬТОЗА (FERRICUM CARBOXYMALTOSUM)","compendium.com.ua","ru","ferricum-carboxymaltosum","ferricum carboxymaltosum",False,False,"железа карбоксимальтоза"
"https://compendium.com.ua/akt/70/3145/ferri-fumaras/","ЖЕЛЕЗА ФУМАРАТ* (FERROUS FUMARATE*)","compendium.com.ua","ru","ferri-fumaras","ferrous fumarate",False,True,"железа фумарат"
"https://compendium.com.ua/akt/73/110087/ioversolum/","ЙОВЕРСОЛ (IOVERSOLUM)","compendium.com.ua","ru","ioversolum","ioversolum",False,False,"йоверсол"
"https://compendium.com.ua/akt/73/3111/iohexolum/","ЙОГЕКСОЛ (IOHEXOLUM)","compendium.com.ua","ru","iohexolum","iohexolum",False,False,"йогексол"
"https://compendium.com.ua/akt/73/292/iodum/","ЙОД* (IODUM*)","compendium.com.ua","ru","iodum","iodum",False,True,"йод"
"https://compendium.com.ua/akt/73/82795/iodixanolum/","ЙОДИКСАНОЛ (IODIXANOLUM)","compendium.com.ua","ru","iodixanolum","iodixanolum",False,False,"йодиксанол"
"https://compendium.com.ua/akt/73/177001/iomeprol/","ЙОМЕПРОЛ (IOMEPROL)","compendium.com.ua","ru","iomeprol","iomeprol",False,False,"йомепрол"
